AMGOcov,AMROcov,BAEAcov,BARScov,BEWRcov,BHCOcov,BRCRcov,CBCHcov,CHSPcov,CORAcov,DEJUcov,EUSTcov,FOSPcov,GCKIcov,HAFLcov,HAWOcov,HOFIcov,HOSPcov,HOWRcov,MGWAcov,NOCRcov,NOFLcov,NRWScov,OCWAcov,OSFLcov,PISIcov,PIWOcov,PSFLcov,PUFIcov,RBNUcov,RUHUcov,RWBLcov,SAVScov,SOSPcov,SPTOcov,SWTHcov,TOWAcov,TREScov,VATHcov,VGSWcov,WAVIcov,WCSPcov,WETAcov,WIWAcov,WIWRcov,YRWAcov,YWARcov
-1.054399291,4.957984702,1.170920564,-8.884210769,-1.405989706,-8.776423068,5.937843146,-0.674422856,2.422249239,-1.437275841,-0.64129469,-0.193684677,5.33996848,2.340624538,-0.608598928,-2.994382662,-7.17315599,-13.43015986,6.056541218,-5.106746214,-2.432119786,-8.996134236,-0.228713693,7.811444314,7.240870789,-2.781836708,3.652522084,1.283874301,12.96626465,7.998191974,3.143751881,-9.719452961,-3.935115979,0.648038089,-5.480667297,0.705818072,-5.196336504,1.209195765,-2.967945702,-1.343208054,0.221740703,-1.66447303,-0.426463703,3.538363897,1.603102297,1.296087979,2.680430624
-1.256641703,6.028035942,1.437312318,-6.659658424,-1.270728038,-7.789733823,6.077451429,-0.674221027,1.748687051,-2.054743534,-1.036480144,0.377941033,5.418522135,2.52612219,-0.558861482,-2.707457594,-6.036607282,-10.18106971,5.572263588,-3.995668103,-1.635219833,-9.020233569,0.353734194,8.022388759,6.981551181,-4.266337935,3.664176385,2.049741202,12.61635428,8.097569286,2.827727722,-10.07863931,-3.437377117,0.617084502,-5.335602632,0.177007828,-5.033751115,-0.073226549,-3.020662406,-1.22619054,0.391066472,-1.735017089,-0.348460958,3.140628104,1.588384923,1.341903449,2.146961133
-1.148779517,11.50421735,1.255455344,-8.418904135,-1.194604031,-7.962019606,8.584717575,1.334620089,2.387101265,-1.436885342,-0.099719057,-0.407825727,5.364909947,3.821745811,1.685077188,-2.537589619,-7.541848448,-12.7410523,5.889442966,-4.970766422,-2.204820264,-8.719183827,-0.008817121,14.17385767,7.344288958,-3.378640087,5.314214247,5.407102914,17.30509616,11.80628608,2.752426373,-13.79803166,-3.732896236,0.529618655,-5.404649422,0.36948661,-4.166620964,0.754083466,-2.992551697,-2.984372086,0.365482077,-2.765547075,-0.370742905,4.460423333,1.692650165,2.075816036,2.368196462
-1.039048274,5.646283903,1.156499022,-8.5916727,-1.432021122,-9.15620698,6.185964333,-0.492794403,2.422249239,-1.031384192,-0.62876015,-0.283694436,5.344766947,2.421187943,-0.414918624,-3.143425836,-7.673052945,-13.38598839,6.079030505,-5.518847714,-2.455058812,-9.154248768,-0.541231449,8.35910925,7.142141976,-2.599780249,3.83346283,1.698374143,13.07785024,8.352030584,3.339814805,-10.21060956,-3.612554786,0.737181645,-5.48300435,0.857803925,-5.179827982,1.346356525,-2.976793696,-1.478580908,0.20332672,-1.765975155,-0.447794849,3.910807806,1.634116903,1.348789377,2.774311555
-1.072355003,2.916327664,1.241628525,-7.454951438,-1.500105471,-9.401973392,4.972979728,-1.400180756,2.422249239,-1.064149646,-1.098871117,0.123087142,5.37027436,1.749645978,-1.400715575,-3.36128002,-7.291273648,-12.14986441,6.167561764,-5.329322923,-2.215655967,-9.468587142,-0.592309777,5.153989513,6.888562469,-2.865301869,3.053433342,0.215314372,10.50424422,6.559568384,3.483354311,-8.485625004,-3.268521928,0.790838658,-5.430581641,0.896086349,-5.595577674,1.019254969,-3.000529065,-0.572283492,0.208931543,-1.270052109,-0.458190686,3.498555525,1.706861187,0.983117756,2.836294511
-1.048392255,2.552799594,1.305509532,-6.920129146,-1.48249715,-9.886815812,4.773663913,-1.562253505,2.41981206,-1.334264954,-1.271708057,0.1194266,5.374397214,1.579946565,-1.562316709,-3.588042125,-7.710492987,-11.88214891,6.213653511,-5.015063917,-2.211212739,-9.73195706,-0.586940973,4.590670948,6.720797611,-2.728463196,2.951708012,0.01888805,10.33813854,6.264335882,3.739766951,-8.300139058,-3.404221849,0.90246153,-5.440949165,1.047404025,-5.730512174,0.690356215,-3.010999096,-0.418022893,0.239278458,-1.189137608,-0.488232072,3.726165666,1.734653728,0.951368553,3.003465276
-1.017883549,-9.572107866,1.302685169,-6.959181019,-1.443573778,-7.059152681,-1.407804538,-5.8182009,-1.322258944,-2.129622103,-2.48923557,0.034308616,5.33996848,-1.502090496,-6.34248501,-3.618441735,-4.307218964,-13.30907552,2.615720428,-4.026288801,-2.459880577,-9.214816064,0.131572667,-6.581276368,7.064856374,-1.95259393,-0.990293771,-8.541582966,0.593255904,-2.388929333,4.322352044,2.168668348,-4.656408306,1.873611806,-5.358941102,0.8549496,-7.504827591,0.837399551,-2.907290917,3.749925957,-0.135321474,1.329288264,-0.465216831,0.347900724,0.523104603,-0.66305137,1.801524154
-1.019837833,3.326249994,1.186278654,-8.428453429,-1.471437395,-9.536481776,5.208307645,-1.209235557,2.422249239,-1.281244628,-0.915038227,-0.163088865,5.347837014,1.858053899,-1.19464343,-3.362551324,-7.613387495,-13.29951436,6.124688418,-5.232220551,-2.478872751,-9.366745918,-0.517911262,5.956243932,7.029814219,-2.430903163,3.221484156,0.336247722,11.50417139,6.92753498,3.541909421,-8.778312838,-3.780099351,0.811564299,-5.473544102,0.984239454,-5.536501098,1.196524861,-2.977427147,-0.815459632,0.190264773,-1.359892379,-0.472596425,3.649440484,1.63373566,1.080656837,2.912366128
-0.997971994,-7.60891295,1.329800828,-3.467195716,-1.699380906,-9.295484094,-0.741910546,-5.297084535,-1.684894219,-1.664299722,-2.438899339,-0.000805348,5.347739549,-1.127645421,-5.65660487,-3.919840437,-5.317757377,-11.67832673,3.053292827,-3.968166502,-2.196581552,-9.961495821,-0.02420474,-5.029940051,6.685140004,-2.810313436,-0.394256874,-7.257584345,1.790508273,-0.995270946,4.929323704,1.718987972,-4.21824563,2.567975744,-5.187708022,1.029192533,-7.313309373,0.972788605,-2.981770324,2.972869555,0.130313488,0.949102628,-0.498703408,1.281681122,0.418398916,-0.512900443,2.178368634
-1.012913375,-12.56361697,1.422165007,-2.778919475,-1.381568532,-7.0014338,-3.134658813,-7.037733805,-2.24776247,-1.953171401,-3.297172484,0.399703125,5.374397214,-2.514416681,-7.711295767,-4.308215453,-4.575362145,-8.965690489,2.051105372,-3.914165851,-1.662375468,-10.34932063,-0.21237718,-10.6872324,6.120451415,-2.795086319,-2.030591574,-10.53877347,-3.893705478,-4.854513593,5.143511407,4.594905874,-3.330647972,2.426622018,-5.288112469,1.129311367,-8.191370213,0.454941119,-2.968421958,4.66645819,-0.254114107,1.986788986,-0.526628056,0.245197027,0.3623658,-1.116180026,1.820516104
-1.011944829,-11.49560835,1.447513003,-4.949149295,-0.68584399,-2.415464506,-2.82461519,-6.741415344,-2.033148692,-2.545317552,-3.337453716,0.03060827,5.374397214,-2.445677977,-7.604284388,-4.184960544,-4.619672492,-9.489148962,1.037413034,-3.707522546,-1.7597382,-9.744734321,-0.117492271,-9.434272745,6.187792162,-1.35538805,-1.94444484,-10.25932216,-3.273641523,-4.773861616,4.870138321,3.476477582,-3.611573236,1.997648598,-5.415724999,1.129229141,-8.151525347,0.066316451,-2.810721754,4.627286441,-0.691115043,1.936523286,-0.522201781,0.19692261,0.419924527,-0.818601167,1.39395939
-1.036553405,-7.971555408,1.438214851,-6.449881425,0.835064223,11.07216914,-1.61471416,-5.410385589,0.066609189,-2.518311599,-2.989839139,-0.607793061,5.374397214,-1.782272947,-6.642158092,-3.68106806,-4.893500037,-11.46001264,-0.01310463,-3.740819978,-2.126706791,-8.158951546,-0.056810798,-5.415972543,6.561020301,2.000958388,-1.176724476,-8.506656589,-0.491394171,-3.016132902,4.145847615,1.655319059,-4.164490477,1.544784552,-5.413783021,1.067031395,-7.75352596,0.072925319,-2.488811561,4.013630201,-1.689650837,1.458423178,-0.501485644,0.633582506,0.883658484,0.075215364,0.997009911
-1.069169393,0.335407934,1.458448558,-7.038652048,-1.442113344,-10.9447133,2.901787016,-2.955890947,-1.433146585,-2.702044321,-1.863013014,-0.380327547,5.374397214,0.652987072,-3.050787922,-3.597177134,-6.420319752,-11.95081439,3.157202734,-3.537927293,-2.181764413,-9.63177993,0.210949686,2.761722682,6.807211352,-2.898762965,1.716588765,-2.374232066,8.095435287,3.545016599,4.375893255,-5.285059967,-4.466943353,1.674258824,-5.407947832,0.837348095,-6.259849384,-0.197517812,-3.011454861,0.930798256,0.322173574,-0.411521606,-0.46288183,2.55885651,0.663195424,0.478713142,1.921103294
-1.106987182,-8.372349078,1.44669874,-5.541891231,-1.341463515,-6.697462084,-1.446091537,-5.859616292,-2.873405348,-2.206177048,-2.853671638,0.027295278,5.374397214,-1.449146158,-6.384805938,-3.54067882,-3.708531088,-11.97733326,1.289924044,-3.690660871,-2.091827637,-9.029317127,0.30105059,-5.72615708,6.955523756,-2.487430286,-1.040206277,-8.137325806,0.205963994,-2.444471008,4.478409256,2.248872791,-4.347210281,2.204118717,-5.291576651,0.613864868,-7.472242526,0.22220073,-2.931554949,3.942053521,-0.088113085,1.331188791,-0.41891339,0.150369018,0.202147333,-0.655471667,1.171920807
-1.230001764,-1.093444184,1.504938439,-6.960658629,-1.240177791,-7.492162858,2.18817041,-3.434170517,-1.420084051,-2.637048592,-2.060189266,0.105275527,5.418522135,0.447315311,-3.651523636,-3.080990066,-4.575613296,-10.90808301,2.696301987,-3.366816313,-1.804649633,-8.991036335,0.540164938,1.227655767,6.977011163,-3.410057748,1.164639113,-3.202103347,6.216093304,2.447519921,3.687239515,-4.067985914,-4.081264232,1.387531311,-5.324065827,0.30224742,-6.300868049,-0.363642253,-2.977182294,1.58055799,0.167958375,-0.110757454,-0.370979007,1.405035875,0.697393028,0.307920233,1.325698862
-1.065817814,-9.419752947,1.254149751,-5.411248759,-0.568849408,-1.138340416,-1.711855938,-3.512864729,0.066582808,-1.499975161,-2.494912563,-0.193792737,5.33996848,-1.674099264,-2.900168722,-3.225267944,-3.388299423,-13.4690638,1.278020993,-4.294522197,-2.293760531,-8.609119944,0.209991298,-6.112450426,7.205782867,-1.359382872,-1.224030317,-5.593808864,-4.008995933,-2.668158865,3.876325497,3.624613572,-4.517382435,2.022555566,-4.747334162,0.567935217,-5.591912752,1.331895649,-2.803643771,4.515985446,-0.504220797,1.391024637,-0.421390725,-0.148797436,1.165694283,-0.378621489,1.216350627
-1.085461976,-5.650484997,1.29285086,-8.870129733,-1.464882437,-9.451605019,0.611722668,-3.772462834,-1.00306711,-2.537719632,-2.080949041,-0.106495418,5.33996848,-0.638052493,-3.603950643,-3.12300484,-4.016609862,-13.53786051,2.538330606,-3.91831929,-2.220795098,-9.015745107,0.475185554,-2.413439433,7.248475771,-3.0101383,0.047514097,-4.908227733,2.270684346,0.040550444,3.703239078,-1.034535861,-4.78291279,1.387344115,-5.262608866,0.416207622,-6.127993967,0.627689059,-2.96798947,2.715238892,0.16451525,0.603084918,-0.401193625,0.474262096,0.724868599,-0.200424084,1.411363592
-1.073862183,1.79553026,1.203093262,-8.969946693,-1.465000595,-8.445099797,4.622955497,-1.633212283,2.422249239,-1.728001282,-0.920343791,0.126077111,5.33996848,1.6911072,-1.654165768,-2.931503873,-6.234166973,-13.45582804,6.026832703,-4.792776574,-2.410216945,-8.897529943,0.00586219,4.668736793,7.317199636,-2.925543156,2.783130898,-0.557846133,10.77799064,6.08802398,2.984851095,-7.594732508,-4.157424922,0.566924107,-5.472718235,0.579813077,-5.555843639,1.051194315,-2.967945702,-0.383380018,0.210823308,-1.118140505,-0.410535439,2.705666368,1.600385754,0.915683871,2.60667606
-1.082013974,3.803212087,1.166642365,-9.013981217,-1.442357737,-8.337257611,5.465416432,-1.014650575,2.422249239,-1.398616315,-0.699876381,-0.008209303,5.33996848,2.150260296,-0.984261219,-2.835526662,-6.487831495,-13.4393822,6.015018081,-5.148496662,-2.388115218,-8.807674103,-0.129470008,6.70295125,7.349169029,-2.99989656,3.321122305,0.619169788,12.02242822,7.311886654,2.918297468,-8.883759365,-3.899892846,0.547514739,-5.479612585,0.548719606,-5.279221493,1.250847284,-2.967945702,-0.975574522,0.209634908,-1.468099218,-0.400279434,3.043941491,1.603463532,1.142353252,2.54200686
-1.072575854,5.760140175,1.080698749,-8.932546464,-1.47489601,-8.511168425,6.273661742,-0.407186955,2.422249239,-0.570567647,-0.47431288,-0.191119046,5.33996848,2.555480837,-0.341564106,-2.858798297,-7.018627346,-13.42360428,6.025855015,-6.042749817,-2.390133349,-8.834754464,-0.598948183,8.626326603,7.312154961,-2.93375002,3.852988566,1.751101784,12.78801784,8.486043491,2.995353061,-10.18015974,-3.259581817,0.589467359,-5.499197739,0.648180805,-5.056051033,1.769445549,-2.969591783,-1.551093367,0.160112802,-1.803552446,-0.407016003,3.536094605,1.61626371,1.330066062,2.541697305
-1.099305228,8.83317853,1.054210033,-8.723541888,-1.451862127,-8.554530462,7.526335107,0.494590534,2.422249239,0.028754774,-0.198199451,-0.385651418,5.358679635,3.192196081,0.640416927,-2.838833227,-7.68916281,-13.16716707,6.041130218,-6.58766073,-2.340296321,-8.906267098,-0.934471753,11.54820058,7.254685111,-2.931090409,4.665988997,3.602155198,14.46408057,10.28004524,3.052941856,-12.24812053,-2.724653802,0.62824217,-5.479714754,0.699073677,-4.693013976,1.967365069,-2.981220628,-2.359443162,0.165020105,-2.319406098,-0.409653574,4.248811505,1.657662142,1.65969604,2.531917496
-1.070623389,10.51162215,1.101472081,-8.542169327,-1.363338802,-8.852445795,8.21003503,0.979970766,2.422249239,-0.364115929,-0.106430657,-0.585085057,5.35309638,3.511412591,1.188290217,-2.924931562,-8.347130614,-13.17877009,6.060697683,-6.193913137,-2.381470388,-9.039368515,-0.812960332,13.19781656,7.183834227,-2.783648014,5.128225012,4.577330522,16.11441588,11.28096645,3.20480783,-13.36122327,-3.041266307,0.702645495,-5.482085296,0.787123278,-4.522522537,1.658334923,-2.982283524,-2.862064345,0.220691926,-2.605670384,-0.428795189,4.784945922,1.657250969,1.900170181,2.648633767
-1.096095747,6.224497182,1.200632785,-7.650913652,-1.455106913,-8.82933888,6.351547134,-0.387045816,2.422249239,-0.621683593,-0.691701557,-0.037363955,5.362232415,2.551660997,-0.298445796,-3.028552601,-7.326808327,-12.3951443,6.078997478,-5.851145516,-2.200974521,-9.119377942,-0.658408735,8.57243559,7.077896766,-3.092407341,3.914304523,2.158168071,12.68106981,8.573328166,3.170984083,-10.4772469,-2.998354095,0.677395358,-5.452429235,0.705703178,-5.08684902,1.243931358,-3.002787874,-1.470372874,0.225888185,-1.84252554,-0.420313726,3.853939809,1.717929583,1.355116794,2.622229759
-1.111124736,6.600224955,1.208011865,-7.466759581,-1.444281849,-8.624867749,6.503514813,-0.278650587,2.420767924,-0.598911508,-0.675800027,0.023531744,5.362232415,2.664631068,-0.177604775,-2.932104496,-7.134640468,-12.1277831,6.06914418,-5.875738283,-2.115829369,-9.022775358,-0.605293208,8.91307947,7.093711465,-3.331554346,3.998334033,2.392055788,12.84285147,8.794095162,3.048282981,-10.66033,-2.900225032,0.628706128,-5.46503701,0.609193449,-5.006149053,1.211126372,-3.006025173,-1.574795255,0.23855832,-1.908970979,-0.403566493,3.79210969,1.726948665,1.393609515,2.538727175
-1.152623806,7.962820499,1.226160972,-7.053529567,-0.820401366,-9.389718156,6.29572809,2.824806188,1.546015784,-0.557550452,-0.756976565,-0.619551474,5.374397214,2.572359927,4.813006988,-2.850705791,-6.642445268,-11.88546593,3.467722896,-5.853878615,-2.023463218,-9.030352401,-0.538936281,10.50147197,7.134499783,-3.570071842,3.811336503,6.924972158,6.881594486,8.408101789,3.176379248,-10.2437919,-2.788971301,0.986120272,-4.768094586,0.478139697,-2.338063078,1.148339227,-3.012909607,-0.482011403,0.25203723,-1.890622538,-0.380712142,3.478816612,2.091394726,1.627827378,1.544179172
-1.135831927,7.820701619,1.322528107,-7.319566154,-1.272105829,-8.691920867,6.946087932,0.255849628,2.352203496,-1.454691415,-0.728224685,-0.04946354,5.374397214,2.902526749,0.564776911,-2.902891563,-7.24522184,-11.87193485,5.879356511,-4.88500907,-2.05221869,-9.00711716,-0.146965357,10.09725781,7.068646012,-3.442762668,4.275536046,3.45189867,13.89846357,9.415054169,3.04813544,-11.3862431,-3.486281825,0.655741357,-5.378867861,0.518779655,-4.654315887,0.522109034,-3.012066883,-1.79025615,0.345224035,-2.097111599,-0.394590401,3.97439862,1.76339871,1.604674479,2.478716299
-1.114837779,0.784473402,1.380558816,-3.537266238,-1.475191319,-7.107626497,3.532258298,-2.226565974,1.690179349,-1.202792116,-1.5312694,0.364161481,5.374397214,1.256804612,-2.272730119,-3.218771735,-6.109075407,-11.80754676,5.532322756,-4.298044283,-2.075124245,-9.166794703,0.043766616,3.035672233,6.986311937,-3.266854947,2.308291398,-1.17966275,9.174923646,5.19424481,3.680507865,-4.821789871,-3.911377405,1.647898316,-5.1587709,0.60844481,-5.854602211,0.717474597,-3.010566748,0.284200477,0.289900521,-0.81779627,-0.414876444,2.840138635,1.439042136,0.708738172,2.664309953
-1.666525278,-6.566379213,-0.331127661,-8.964070825,3.47426533,44.17379799,-3.018888707,-3.184805208,4.071923602,-2.41008224,4.349412003,0.014113922,4.365125263,-0.458996332,-5.894461403,0.088431827,0.747085654,8.509898883,0.412514493,43.66873492,1.590909552,-7.401558083,3.295357964,-3.994332894,5.950542377,-0.731591457,-0.482627789,-8.108251691,-2.139131392,-0.75552603,-0.002598653,0.697759235,1.872444111,-0.545131654,-2.043548193,0.248398039,-6.07233145,7.796523342,-0.323364515,-2.029801139,-3.80893861,0.982571762,-0.157659669,-2.936209683,-0.500258988,0.929128006,1.688294067
-0.922257944,4.591932876,0.554559061,4.083068773,0.69717729,0.31582467,1.902090413,5.90117742,0.284556303,-2.215448347,0.123408525,-0.638210135,1.855083146,0.832662592,9.746130266,0.231851885,0.520341774,8.634191571,-0.528036501,-5.826319587,1.132593368,0.251170377,2.348757671,4.53496698,5.601826028,-10.12618699,1.51876299,8.555854484,-6.608789154,4.285406046,-0.710507077,-1.447948238,1.828042605,0.0072281,-6.502045329,-1.326019203,2.402438914,3.727987079,-0.610430948,-1.387461413,0.371874699,-0.650508026,-0.195634142,-1.135936189,1.045788262,1.092198982,-1.667901791
-0.942076824,6.184761056,0.606728595,4.207446792,1.561170722,12.63245466,2.577197866,4.24453014,1.252569332,-2.244162381,0.281303942,-0.631558363,2.001127514,1.222379112,6.314954176,0.62600473,0.088493895,8.64687959,-0.566525308,-5.796447772,1.19122112,0.783509445,2.396178486,6.112133521,5.638842448,-7.8424827,1.946743851,5.986755401,-1.574471746,5.229619702,-1.165903495,-2.545938518,1.808581134,-0.34227934,-6.919979134,-1.41923364,0.533618895,3.477297281,-0.45231774,-2.300030851,-0.536212292,-0.873369525,-0.195095432,-0.684233086,0.846944767,1.526087935,-1.596899257
-0.973802243,8.503554554,0.632409923,5.209447492,2.429717866,22.14847673,3.683281752,4.618209748,2.953415474,-1.302865246,0.455471285,-0.522786796,2.427440907,1.817835332,6.146567326,0.93158924,-0.788572605,8.665192167,-0.628935362,-6.816024908,1.35625205,0.136813427,1.891163634,8.389920904,5.64443106,-6.236391103,2.578331094,6.597979359,-0.299285296,6.592400385,-1.577645941,-4.249340983,2.544744853,-0.69121356,-6.770570504,-1.48786668,0.243992627,3.537579057,-0.529902467,-2.688162234,-1.337858638,-1.306195611,-0.197930814,0.137764112,1.354487831,2.088213253,-1.458353933
-0.923556514,-5.146154287,0.45799189,2.39297406,0.537819676,10.08079443,-3.535989692,-1.124336917,-0.774896916,-2.636459702,1.813963774,-0.112758974,2.398034995,-1.408631597,-0.499929804,-0.334734636,3.250265072,8.554637906,-0.542361219,22.40803563,0.892542219,-3.412643608,3.184393781,-5.325394912,5.768560707,-8.013730778,-1.166923864,-2.666140596,-5.887689405,-1.637219478,0.029057325,5.320590471,1.544995421,0.381700604,-5.151124486,-0.176644314,-2.673391394,4.190768714,-0.003930568,0.052899702,-0.327089172,1.243728766,-0.19040168,-3.452606612,-0.351587813,-0.256030754,-0.388894161
-1.682743104,-7.576690188,-0.232917885,-8.328713135,3.509280484,44.32519509,-2.165215439,-3.498329265,4.10354736,-2.604094191,1.732808064,0.210382785,3.467517827,-0.650000644,-6.175906965,1.009815627,0.714643652,8.500562868,0.383453696,13.93372565,1.668599703,-1.672454273,2.920102479,-4.958752543,5.907823295,-0.841189349,-0.740816981,-9.489959572,-2.877032048,-1.362569963,-1.235416785,1.253650062,1.664896985,-1.18182258,-4.782153425,-1.089551196,-5.788241554,7.328229123,-0.426708316,-1.524649242,-3.811346159,1.112124295,-0.162510517,-3.144021462,-0.354021554,0.860480235,0.16668632
-1.609562095,-14.34043635,1.554608701,5.848372539,-0.429325767,2.167211066,-4.55011745,-8.01629713,-4.478740643,-2.588132131,-4.961115198,3.07784564,5.457018696,-2.578033979,-9.03658445,-2.009895032,0.049804382,8.411636882,-0.275347803,-3.266265008,2.655477756,-9.119159513,1.387213863,-14.63572049,4.797688353,-9.504958381,-3.28424703,-12.29325172,-12.68175339,-7.390560644,2.646349301,6.524753193,1.671397478,1.340733318,-5.234729372,-1.398354058,-7.922439808,-0.34649385,-2.89710009,4.895894504,-0.718713216,2.462444469,-0.171159558,-2.478937884,-0.175436749,-1.440775793,-0.198576303
-0.322152569,-15.21460334,1.221504286,1.651888643,-0.578562966,-4.644307051,-4.504578778,-7.928113318,-4.378390611,-2.592817661,-6.312958547,1.737479974,5.447524005,-2.693992901,-8.999439383,-5.250492437,2.799962428,6.393088543,0.277863172,-2.722521165,2.314800049,-8.306050419,0.418458784,-13.83176333,4.34536586,-9.672511348,-3.409973223,-12.8719336,-9.729530343,-7.322699542,4.375513806,7.218714225,1.287674635,1.993016916,-5.314722781,-0.14696361,-7.684095767,1.104463187,-2.584871871,2.479347537,-0.807490125,2.479993302,-0.057583925,-5.219572629,-0.490074342,-1.312899624,-1.864482481
-1.605791102,-14.39667393,1.525597494,5.639028587,-0.476077093,1.614066554,-4.538608631,-8.016777373,-4.584121497,-2.590374264,-4.957140775,3.037450021,5.457018696,-2.57581543,-9.027430235,-2.055373874,0.024529423,8.411861613,-0.249923494,-3.263824121,2.656334483,-9.148349127,1.372098284,-14.60864414,4.7829454,-9.584924963,-3.27570097,-12.34603603,-12.64883699,-7.373836617,2.703731048,6.502607075,1.669848905,1.369570469,-5.234766779,-1.374855997,-7.925408589,-0.219471765,-2.898496795,4.807870047,-0.700166389,2.457662737,-0.171352201,-2.503536547,-0.226886081,-1.453510294,-0.197666393
-1.66569352,-15.09622228,1.33414501,3.835975292,-1.158271023,-2.636440898,-4.615938005,-8.247629301,-6.101341216,-2.69277993,-3.948339609,2.801602717,5.457018696,-2.572306486,-9.088912109,-1.790549462,1.15628596,8.410352262,-0.219601972,-3.153168558,2.569264225,-10.16639839,1.683848543,-14.6905495,5.018015524,-11.39507832,-3.385713954,-12.93083602,-12.7810276,-7.486159143,2.597556661,6.851240763,1.57663221,1.455243084,-5.227773523,-1.576445924,-7.784008296,0.606127826,-2.981795947,4.458638321,-0.313331197,2.489753428,-0.166339811,-3.413204722,-0.773863839,-1.744043162,-0.551005791
-1.589838587,-14.70295026,1.528833817,5.463917135,-1.478404553,-8.786837968,-4.629847086,-8.386703599,-6.739809217,-2.688929083,-5.627009161,3.210700503,5.442360565,-2.593699967,-9.088912109,-2.01422685,-0.303342261,7.789144208,-0.307577463,-3.235821277,2.650310002,-8.940167409,1.465255103,-14.75822413,4.915136078,-10.82810608,-3.312160913,-12.43764766,-12.27262653,-7.486159143,3.124421148,6.71791743,1.432962242,1.754151968,-5.260318622,-1.477448421,-7.902680582,-0.259690999,-2.965908175,5.049969759,0.084570485,2.49753062,-0.131605013,-2.213635049,-0.747077076,-1.841464787,0.00030475
-1.559297482,-14.82302416,1.506048082,5.331688525,-1.36286158,-8.778063072,-4.63599215,-8.348249238,-6.448848451,-2.749527131,-6.044798418,3.175818042,5.435885474,-2.630778524,-9.088912109,-2.177475787,-0.355988775,7.790950571,-0.252106508,-3.204418355,2.670068564,-8.55482008,1.414066435,-14.76394437,4.851244303,-10.33605078,-3.312063206,-12.45618399,-11.90102113,-7.486159143,3.175829423,6.812146054,1.393291377,1.743367566,-5.20679852,-1.384539894,-7.922714918,-0.178390942,-2.82030352,4.892105404,0.03605467,2.497497856,-0.113355675,-2.20890499,-0.69959696,-1.790055166,-0.00392075
-1.48722302,-9.541401282,1.463752718,5.543008943,0.483493718,6.716324617,-2.440398581,-6.189570418,-2.598874189,-2.478838546,-5.685915489,2.707024371,5.401478576,-1.475912175,-7.317109158,-1.908239833,-1.283817601,7.844233153,-0.213925297,-3.684821396,2.656934703,-7.200431929,1.221354879,-9.383768485,4.867887533,-6.884236318,-1.889903944,-9.341612008,-7.907999186,-4.249215164,2.287746905,3.579905111,1.602772529,1.016724882,-4.917827205,-1.299385198,-7.247987425,-0.01190796,-2.42243707,3.147901036,-1.16041027,1.571505103,-0.098225477,-1.218911413,0.211000058,-0.500572346,-0.082629423
-3.093796695,6.809717434,0.921331901,1.54042248,6.285063428,4.802333582,-0.209063627,-0.162550861,-1.505814706,-2.375996454,-6.222727003,-0.33093167,0.615170066,0.278276033,5.344300098,0.426501448,0.447709641,8.627396271,-2.37320461,21.19176889,-2.302422995,4.139329964,2.761826894,4.24225628,2.076265214,-12.71892088,1.224579456,1.431924762,-5.676009409,2.535839382,-0.839461613,-1.534853929,-3.566803069,0.417821584,7.464782676,1.67506198,1.56857658,-11.81770512,2.025359455,-0.026892547,2.155818873,1.122085093,0.320330422,1.585565728,0.87092632,0.717368873,1.346664042
-3.828378458,4.20970534,-0.28499299,-7.838789916,-0.148793055,-1.330772347,-5.195999056,6.036132602,1.862928803,2.730522395,7.4466447,-3.57970442,-2.311172888,-1.906422946,9.788916042,-0.775437007,2.534887545,-8.644215111,-3.681406799,69.14759539,-3.098271038,0.086476178,1.165048141,1.869174392,5.027863547,3.261326806,-0.125581388,11.70743521,-7.300653623,1.542073722,0.672802073,4.582114634,-3.844423618,0.941393218,-0.349228757,5.109411026,1.746220022,2.228056534,3.315051347,2.07956055,1.450876497,0.864292765,-0.174030076,-0.198128453,0.958878402,-0.202302675,2.415645002
-2.683541336,14.21302689,0.146913777,-3.250965657,-0.273699912,-1.204764316,-0.538831209,6.68591663,2.509117142,2.549323536,5.45480713,-3.824626806,-3.95001501,0.150564791,9.550706407,0.382567865,0.967226276,-10.07950184,-2.283086848,39.44400496,-3.932271646,10.2410901,0.901956506,10.47662708,5.669654612,3.199530995,2.482474135,13.83553294,5.850361011,7.389575868,-0.930012884,-0.281374522,-3.483343711,0.137391316,-4.748119612,3.657524956,1.857938197,1.135128449,3.436357851,-0.869493023,1.850018141,-0.600531336,-0.200103988,1.884391835,0.833818428,0.773654362,1.222583323
