OCODES,TIME,DATE_JUL
NA,NA,NA
NA,NA,NA
KJ,1.974855052,1.082355378
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
LS,1.974855052,1.152939804
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,1.974855052,1.334442616
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,2.461332836,-1.246930702
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,2.461332836,-1.055344401
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,2.461332836,-0.783090184
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,2.461332836,-0.520919456
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,2.461332836,0.1950083
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,2.461332836,0.437012048
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,2.461332836,0.638681839
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,2.461332836,0.850435119
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
KJ,2.461332836,1.04202142
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-1.673728328,-1.257014192
RS,-1.612918605,0.305926684
RS,0.150563362,0.356344132
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-1.673728328,-1.08559487
RS,-1.612918605,0.144590852
RS,0.150563362,0.507596475
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-1.673728328,-0.853674611
RS,-1.612918605,-0.127663365
RS,0.150563362,0.679015797
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-1.673728328,-0.248665239
RS,-1.612918605,1.062188399
RS,0.150563362,-0.22849826
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-1.673728328,-0.067162428
RS,-1.612918605,0.870602098
RS,0.150563362,-0.369667114
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-1.673728328,0.215175279
RS,-1.612918605,1.233607721
RS,0.150563362,-0.067162428
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-1.673728328,0.668932307
PA,-1.612918605,1.727698707
RS,0.150563362,-1.025093933
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-1.673728328,0.840351629
RS,-1.612918605,1.727698707
RS,0.150563362,-0.894008569
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-1.673728328,1.03193793
RS,-1.612918605,1.899118029
RS,0.150563362,-0.762923205
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-1.673728328,1.515945427
RS,0.089753639,0.426928559
RS,0.150563362,-1.72085471
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-1.673728328,1.66719777
RS,0.089753639,0.578180902
RS,0.150563362,-1.589769346
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
RS,-1.673728328,1.848700581
RS,0.089753639,0.749600223
RS,0.150563362,-1.438517003
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.214294976,-0.974676485
TM,-0.09267553,-1.307431639
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.214294976,2.010036414
TM,-0.09267553,1.475611469
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.153485253,-1.257014192
TM,-0.031865807,1.24369121
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.153485253,-0.944426016
TM,-0.031865807,1.495778448
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.153485253,-0.672171799
TM,-0.031865807,1.65711428
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.153485253,0.124423873
TM,-0.031865807,0.063922936
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.153485253,0.699182776
TM,-0.031865807,-0.107496386
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.153485253,1.001687461
TM,-0.031865807,-0.258748729
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.153485253,1.2537747
TM,-0.031865807,-0.45033503
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.153485253,1.505861938
TM,-0.031865807,-0.692338778
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.153485253,1.979785945
TM,-0.031865807,-0.964592995
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.214294976,-0.762923205
TM,-0.09267553,-1.146095807
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.153485253,2.241956673
TM,-0.031865807,-1.115845338
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.09267553,0.063922936
TM,-0.031865807,-1.307431639
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.214294976,-0.500752477
TM,-0.09267553,-0.944426016
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.214294976,-0.248665239
TM,-0.09267553,-0.268832218
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.214294976,-0.248665239
TM,-0.09267553,0.18492481
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.214294976,0.245425747
TM,-0.09267553,0.40676158
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.214294976,0.507596475
TM,-0.09267553,0.638681839
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.214294976,1.344526105
TM,-0.09267553,0.880685587
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
TM,-0.214294976,1.626863812
TM,-0.09267553,1.213440741
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
AB,-0.639963037,0.074006425
AB,-0.457533868,1.284025168
AB,-0.396724145,0.386594601
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
AB,-0.639963037,0.245425747
AB,-0.457533868,1.132772825
AB,-0.396724145,0.245425747
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
AB,-0.639963037,0.416845069
AB,-0.457533868,0.951270014
AB,-0.396724145,0.074006425
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
NA,NA,NA
